Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
val,1666,40-49,Female,East Asian,2001 Reinhard,0.9297431111335754,VIF,False
val,1847,40-49,Female,East Asian,2001 Reinhard,0.9742159843444824,VIF,False
val,4474,40-49,Female,East Asian,2001 Reinhard,0.9514929056167603,VIF,False
val,6563,40-49,Female,East Asian,2001 Reinhard,0.9954231381416321,VIF,False
train,10364,50-59,Female,East Asian,2001 Reinhard,0.9935858249664307,VIF,False
train,1216,50-59,Female,East Asian,2001 Reinhard,1.0407389402389526,VIF,False
train,20332,50-59,Female,East Asian,2001 Reinhard,0.9606809020042419,VIF,False
train,24141,50-59,Female,East Asian,2001 Reinhard,0.9733940958976746,VIF,False
train,30457,50-59,Female,East Asian,2001 Reinhard,0.9445003271102905,VIF,False
train,30508,50-59,Female,East Asian,2001 Reinhard,0.8877054452896118,VIF,False
train,34153,50-59,Female,East Asian,2001 Reinhard,0.9626350998878479,VIF,False
train,3640,50-59,Female,East Asian,2001 Reinhard,0.975895881652832,VIF,False
train,39944,50-59,Female,East Asian,2001 Reinhard,0.977442741394043,VIF,False
train,47958,50-59,Female,East Asian,2001 Reinhard,1.000198483467102,VIF,False
train,58659,50-59,Female,East Asian,2001 Reinhard,0.886722981929779,VIF,False
train,59183,50-59,Female,East Asian,2001 Reinhard,0.9041314721107483,VIF,False
train,65457,50-59,Female,East Asian,2001 Reinhard,0.9795932769775391,VIF,False
train,68617,50-59,Female,East Asian,2001 Reinhard,0.989421010017395,VIF,False
train,71969,50-59,Female,East Asian,2001 Reinhard,0.9910047650337219,VIF,False
train,73397,50-59,Female,East Asian,2001 Reinhard,0.9302610754966736,VIF,False
train,76487,50-59,Female,East Asian,2001 Reinhard,0.895149290561676,VIF,False
