Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,15824,60-69,Male,Indian,2016 Zhang,-0.04940144717693329,WaDIQaM (FR),False
train,69690,60-69,Male,Indian,2016 Zhang,-0.05221012234687805,WaDIQaM (FR),False
train,174,60-69,Male,Indian,2016 Zhang,-0.03374975174665451,WaDIQaM (FR),False
train,53647,60-69,Male,Indian,2016 Zhang,-0.04628952220082283,WaDIQaM (FR),False
train,1660,60-69,Male,Indian,2016 Zhang,-0.0490364171564579,WaDIQaM (FR),False
val,6447,60-69,Male,Indian,2016 Zhang,-0.057218797504901886,WaDIQaM (FR),False
train,49928,60-69,Male,Indian,2016 Zhang,-0.0358053483068943,WaDIQaM (FR),False
train,67354,60-69,Male,Indian,2016 Zhang,-0.0808187797665596,WaDIQaM (FR),False
train,14594,60-69,Male,Indian,2016 Zhang,-0.049390166997909546,WaDIQaM (FR),False
train,62611,60-69,Male,Indian,2016 Zhang,-0.0847456231713295,WaDIQaM (FR),False
train,75804,60-69,Male,Indian,2016 Zhang,-0.05036666616797447,WaDIQaM (FR),False
train,73049,60-69,Male,Indian,2016 Zhang,-0.02141314186155796,WaDIQaM (FR),False
train,12701,60-69,Male,Indian,2016 Zhang,-0.04163655638694763,WaDIQaM (FR),False
train,54817,60-69,Male,Indian,2016 Zhang,-0.0479179248213768,WaDIQaM (FR),False
train,82843,60-69,Male,Indian,2016 Zhang,-0.04910571500658989,WaDIQaM (FR),False
train,86458,60-69,Male,Indian,2016 Zhang,-0.07541841268539429,WaDIQaM (FR),False
train,77728,60-69,Male,Indian,2016 Zhang,-0.044251877814531326,WaDIQaM (FR),False
train,23393,60-69,Male,Indian,2016 Zhang,-0.03476886451244354,WaDIQaM (FR),False
train,59373,60-69,Male,Indian,2016 Zhang,-0.06626152992248535,WaDIQaM (FR),False
train,12367,60-69,Male,Indian,2016 Zhang,-0.08809025585651398,WaDIQaM (FR),False
train,18709,0-2,Male,Middle Eastern,2016 Zhang,-0.026647506281733513,WaDIQaM (FR),False
