Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,52841,40-49,Female,East Asian,2001 Reinhard,3.861795425415039,NIMA,False
train,5884,40-49,Female,East Asian,2001 Reinhard,3.6083998680114746,NIMA,False
train,74991,40-49,Female,East Asian,2001 Reinhard,4.345408916473389,NIMA,False
train,82159,40-49,Female,East Asian,2001 Reinhard,4.326513767242432,NIMA,False
val,1492,40-49,Female,East Asian,2001 Reinhard,4.594854831695557,NIMA,False
val,1666,40-49,Female,East Asian,2001 Reinhard,3.395474910736084,NIMA,False
val,1847,40-49,Female,East Asian,2001 Reinhard,4.037540435791016,NIMA,False
val,4474,40-49,Female,East Asian,2001 Reinhard,4.271329402923584,NIMA,False
val,6563,40-49,Female,East Asian,2001 Reinhard,3.839517593383789,NIMA,False
train,10364,50-59,Female,East Asian,2001 Reinhard,3.9878623485565186,NIMA,False
train,1216,50-59,Female,East Asian,2001 Reinhard,3.4662158489227295,NIMA,False
train,20332,50-59,Female,East Asian,2001 Reinhard,3.3063437938690186,NIMA,False
train,24141,50-59,Female,East Asian,2001 Reinhard,4.423748970031738,NIMA,False
train,30457,50-59,Female,East Asian,2001 Reinhard,4.194848537445068,NIMA,False
train,30508,50-59,Female,East Asian,2001 Reinhard,3.7306230068206787,NIMA,False
train,34153,50-59,Female,East Asian,2001 Reinhard,4.420278072357178,NIMA,False
train,3640,50-59,Female,East Asian,2001 Reinhard,3.7462546825408936,NIMA,False
train,39944,50-59,Female,East Asian,2001 Reinhard,4.340362071990967,NIMA,False
train,47958,50-59,Female,East Asian,2001 Reinhard,4.119492530822754,NIMA,False
train,58659,50-59,Female,East Asian,2001 Reinhard,4.161421298980713,NIMA,False
train,59183,50-59,Female,East Asian,2001 Reinhard,4.279689311981201,NIMA,False
train,65457,50-59,Female,East Asian,2001 Reinhard,4.426886558532715,NIMA,False
